new index,기존 index,시장명,소재지지번주소,위도,경도,법정동코드,행정동코드,시도명,시군구명,읍면동명,5일장,복합장,상설장,점포수,공중화장실보유여부,주차장보유여부,운영기간,대형마트,주차장,지하철역,학교,편의점,"주유소,충전소",문화시설,관광명소,음식점,카페,공시지가,행정동 인구,행정동 인구 0 - 4세,행정동 인구 5 - 9세,행정동 인구 10 - 14세,행정동 인구 15 - 19세,행정동 인구 20 - 24세,행정동 인구 25 - 29세,행정동 인구 30 - 34세,행정동 인구 35 - 39세,행정동 인구 40 - 44세,행정동 인구 45 - 49세,행정동 인구 50 - 54세,행정동 인구 55 - 59세,행정동 인구 60 - 64세,행정동 인구 65 - 69세,행정동 인구 70 - 74세,행정동 인구 75 - 79세,행정동 인구 80 - 84세,행정동 인구 85 - 89세,행정동 인구 90 - 94세,행정동 인구 95 - 99세,행정동 인구 100+,행정시구 인구,행정시구 인구 0 - 4세,행정시구 인구 5 - 9세,행정시구 인구 10 - 14세,행정시구 인구 15 - 19세,행정시구 인구 20 - 24세,행정시구 인구 25 - 29세,행정시구 인구 30 - 34세,행정시구 인구 35 - 39세,행정시구 인구 40 - 44세,행정시구 인구 45 - 49세,행정시구 인구 50 - 54세,행정시구 인구 55 - 59세,행정시구 인구 60 - 64세,행정시구 인구 65 - 69세,행정시구 인구 70 - 74세,행정시구 인구 75 - 79세,행정시구 인구 80 - 84세,행정시구 인구 85 - 89세,행정시구 인구 90 - 94세,행정시구 인구 95 - 99세,행정시구 인구 100+,시도별 소득월액,농산물이 주요품목
1846,2729,석바위시장,인천광역시 미추홀구 주안동 952-1,37.45894,126.6905,2817710500,2817767000,인천광역시,미추홀구,주안6동,0,0,1,253,1,1,42,2,73,4,6,97,11,4,0,1072,152,1827532,22460,866,1187,962,834,1199,1662,1513,1991,2031,1857,1663,1687,1651,1171,834,608,408,230,80,18,8,404343,11821,15372,15001,16657,26227,31104,25940,29757,30133,33274,33377,33810,32796,22833,17797,13460,8607,4219,1579,402,177,1277710,0
1553,2232,남평화시장,서울특별시 중구 신당동 772 남평화시장,37.56917,127.0108,1114016200,1114061500,서울특별시,중구,신당동,0,0,1,520,1,1,42,4,171,11,8,128,3,46,26,2104,382,5591322,7692,140,136,114,174,477,890,691,617,479,576,712,682,588,437,370,295,159,89,46,12,8,125240,3281,3555,3092,3681,7654,10932,10131,9976,8735,9276,10331,10371,10051,7500,5918,4815,3180,1656,697,203,205,1451062,0
1551,2230,광희패션몰,서울특별시 중구 신당동 777 광희시장,37.56867,127.0119,1114016200,1114061500,서울특별시,중구,신당동,0,0,1,1154,1,1,42,4,165,12,10,125,3,36,24,2043,359,5591322,7692,140,136,114,174,477,890,691,617,479,576,712,682,588,437,370,295,159,89,46,12,8,125240,3281,3555,3092,3681,7654,10932,10131,9976,8735,9276,10331,10371,10051,7500,5918,4815,3180,1656,697,203,205,1451062,0
1856,2768,원당종합시장,서울특별시 관악구 인헌동 1638-20,37.47534,126.966,1162010100,1162062500,서울특별시,관악구,인헌동,0,0,1,7,1,0,41,2,26,1,9,66,3,11,5,606,148,4710363.15,26154,520,643,688,896,2040,3780,2881,2076,1756,1856,1793,1700,1566,1362,1035,814,484,174,62,20,8,495060,9898,12474,12731,15869,39220,69915,48899,37882,33151,35333,34474,33578,33206,26037,21172,16004,9292,3849,1402,351,323,1314745,1
931,1046,대산전통시장,경상남도 함안군 대산면 구혜리 221-3,35.35284,128.4281,4873034027,4873034000,경상남도,함안군,대산면,1,0,0,17,1,1,41,1,4,0,1,2,2,0,0,22,7,123667,3478,22,38,61,78,121,113,64,81,119,185,261,347,435,370,360,305,299,152,61,6,0,64182,1504,2594,3019,2920,2957,2566,2342,3273,4318,5068,5523,5746,6266,4760,3642,3051,2616,1457,477,69,14,1297042,0
1133,1359,광성시장,서울특별시 광진구 중곡동 229-15,37.56359,127.0811,1121510100,1121574000,서울특별시,광진구,중곡제1동,0,0,1,24,1,0,41,2,38,3,11,78,8,5,3,1050,181,3898218,15792,399,375,333,431,1026,1803,1623,1367,1054,1139,1280,1252,1229,855,680,494,276,111,45,11,9,346682,8351,11221,12237,13694,26193,36747,29113,26870,24874,27608,28122,26419,24922,17538,12852,9576,6105,2745,990,287,218,1368980,1
85,85,부곡시장,경상북도 김천시 부곡동 409-1,36.12549,128.1044,4715011400,4715059500,경상북도,김천시,대곡동,0,1,0,25,1,1,41,1,56,0,3,23,9,1,0,226,30,467490,20434,572,829,895,1376,1389,1009,889,1171,1246,1732,1906,1811,1747,1295,926,692,539,286,100,21,3,140548,4681,5756,5746,6499,7576,7044,6625,8517,9081,10320,11653,12254,12276,9736,7350,6085,5213,2901,994,188,53,1233524,0
1760,2600,구남시장,부산광역시 북구 구포동 1041-1,35.20235,128.9971,2632010500,2632052000,부산광역시,북구,구포제2동,0,0,1,30,0,0,41,3,38,3,6,33,5,10,9,452,61,1398818,26303,619,838,832,947,1621,2060,1634,1680,1616,1889,2493,2763,2663,1837,1195,827,479,214,62,15,19,283952,8158,10836,10768,12533,18105,19480,15880,17637,18742,21743,25985,27966,26815,18650,12547,8761,5523,2683,835,201,104,1329122,0
1714,2518,석전시장,경상남도 창원시 마산회원구 석전동 257-1,35.23041,128.5749,4812710400,4812754500,경상남도,창원시 마산회원구,석전동,0,0,1,32,1,1,41,3,48,0,6,34,10,6,2,624,91,1002523,17142,534,584,612,646,837,1023,1091,1262,1124,1234,1427,1520,1619,1364,1047,636,365,163,42,8,4,191289,5192,8214,8801,9449,11433,10920,9465,12354,14143,16085,17454,17073,16984,12977,8890,5896,3690,1641,485,98,45,1288860,0
1108,1314,화양제일골목시장,서울특별시 광진구 화양동 34-72,37.54349,127.0693,1121510700,1121571000,서울특별시,광진구,화양동,0,0,1,33,0,1,41,2,72,3,9,130,3,25,7,1793,438,7341961,22658,170,211,249,464,4140,5513,2764,1619,1087,1102,1106,985,917,784,584,466,294,114,48,18,23,346682,8351,11221,12237,13694,26193,36747,29113,26870,24874,27608,28122,26419,24922,17538,12852,9576,6105,2745,990,287,218,1368980,1
866,967,해안로건어물상가시장,전라남도 여수시 교동 487,34.73936,127.7342,4613010800,4613057000,전라남도,여수시,중앙동,0,0,1,33,0,1,41,1,43,0,7,25,2,3,7,673,156,1703908,4452,57,94,134,166,220,192,151,200,260,307,345,383,473,486,413,297,174,66,21,5,8,280242,8793,12149,12448,13964,17595,16124,13516,17510,19365,22550,24216,24305,23120,17672,14242,10292,7103,3566,1302,305,105,1292967,0
1121,1347,청구시장,대구광역시 수성구 만촌동 984-1,35.86501,128.6442,2726010200,2726056000,대구광역시,수성구,만촌2동,0,0,1,34,1,1,41,1,39,1,4,22,2,2,4,381,101,1644792,11488,208,331,458,711,959,950,604,604,684,1030,1113,982,897,628,485,360,284,154,36,8,2,424314,10360,19424,24344,27151,30007,25396,18636,24190,32159,40707,40534,34617,30225,21907,16214,12559,9068,4875,1515,326,100,1405080,1
1652,2376,중앙시장,경상남도 창원시 성산구 중앙동 69-1,35.2272,128.6761,4812312500,4812352000,경상남도,창원시 성산구,중앙동,0,0,1,35,1,1,41,3,77,0,6,69,2,17,2,1211,183,1310742,22953,564,662,696,753,1690,2824,2221,2058,1739,1893,2112,2028,1622,945,517,269,203,101,34,18,4,214570,6805,9752,10779,12332,15686,16660,14368,14968,16097,19642,22223,21209,15709,8067,4348,2529,1886,1052,361,77,20,1288860,0
1142,1378,효목시장,대구광역시 동구 효목동 139-5,35.88291,128.6427,2714010300,2714059000,대구광역시,동구,효목1동,0,0,1,35,1,0,41,1,46,3,8,31,9,7,2,482,74,1145601,14171,220,319,334,505,855,993,705,719,771,962,1213,1368,1458,1190,973,765,541,195,61,13,11,341920,11024,14169,12907,13659,19381,22303,20200,23621,24693,26717,27982,29016,28809,22609,17040,13171,8827,4186,1196,285,125,1293313,1
187,190,염매,경상북도 의성군 의성읍 후죽리 628-10,36.35028,128.6959,4773025021,4773025000,경상북도,의성군,의성읍,0,0,1,36,1,1,41,2,28,0,6,9,4,1,4,211,37,503793,13447,357,449,513,510,570,576,524,668,780,975,1030,1205,1406,1145,939,767,590,298,110,24,11,51724,1009,902,1048,1248,1571,1583,1497,1746,1967,2733,3680,5034,6228,5561,4485,4453,3912,2223,667,129,48,1150474,1
423,444,명장시장,부산광역시 동래구 명장1동 145-9,35.20402,129.1075,2626010100,2626076100,부산광역시,동래구,명장제1동,0,0,1,40,1,0,41,1,28,2,15,32,9,0,1,661,80,1490553,14511,426,571,500,554,726,907,748,1067,962,999,1153,1317,1455,1205,846,526,332,158,45,7,7,270745,7913,11722,12284,12686,15963,16719,14743,18335,20458,22726,22484,21908,22877,18151,13095,9196,5634,2619,891,202,139,1350453,1
1795,2660,신철원전통시장,강원도 철원군 갈말읍 신철원리 697,38.14476,127.31,4278025621,4278025600,강원도,철원군,갈말읍,1,0,0,51,1,1,41,2,11,0,3,8,0,2,0,114,11,288163,12054,403,423,443,555,820,801,587,666,694,921,973,1071,1039,795,595,614,408,142,68,24,12,44699,1651,1714,1783,2012,2806,3040,2281,2406,2588,3099,3404,3823,3921,2805,2334,2382,1621,623,298,63,45,1321545,1
108,108,덕산,충청북도 제천시 덕산면 도전리 442-4,36.90859,128.1671,4315034021,4315034000,충청북도,제천시,덕산면,0,0,1,51,1,1,41,0,0,0,3,0,1,0,4,25,7,41205,2194,27,41,75,118,45,30,28,47,71,111,153,235,296,269,233,165,135,78,32,5,0,133018,3665,5075,5512,6183,8023,6716,5695,7316,8162,10280,11893,12117,13125,9678,6482,5962,4273,1963,662,160,76,1262786,0
1488,2070,당리시장,부산광역시 사하구 당리동 143-1,35.10546,128.9754,2638010200,2638055000,부산광역시,사하구,당리동,0,0,1,52,1,1,41,4,72,3,10,47,3,2,1,691,92,1490935,27246,619,1078,1102,1237,1655,1827,1365,1725,1883,2029,2330,2511,2599,2049,1385,921,547,280,81,14,9,311757,8191,11778,11883,13502,19724,20104,16530,20447,21529,24494,26933,27949,29123,22119,15550,10685,6736,2965,1086,267,162,1282615,1
1131,1357,인헌시장,서울특별시 관악구 봉천동 1636-4,37.47486,126.9648,1162010100,1162062500,서울특별시,관악구,인헌동,0,0,1,52,1,1,41,1,28,1,9,65,4,11,5,636,149,4710363,26154,520,643,688,896,2040,3780,2881,2076,1756,1856,1793,1700,1566,1362,1035,814,484,174,62,20,8,495060,9898,12474,12731,15869,39220,69915,48899,37882,33151,35333,34474,33578,33206,26037,21172,16004,9292,3849,1402,351,323,1314745,0
545,604,동문,충청북도 제천시 중앙로2가 117-1,37.13852,128.2135,4315010700,4315052800,충청북도,제천시,중앙동,0,0,1,53,0,1,41,3,103,0,7,41,9,5,5,674,101,889000,5874,98,150,192,228,338,307,222,273,302,444,490,530,659,562,390,343,216,82,31,12,5,133018,3665,5075,5512,6183,8023,6716,5695,7316,8162,10280,11893,12117,13125,9678,6482,5962,4273,1963,662,160,76,1262786,0
649,714,동대문지하쇼핑센터,서울특별시 종로구 종로6가 287-1,37.57041,127.0095,1111016400,1111063000,서울특별시,종로구,종로5.6가동,0,0,1,54,1,0,41,3,181,9,10,125,3,67,28,2009,395,8934242,5242,54,64,84,147,392,688,427,283,247,340,477,500,425,325,287,240,152,63,28,10,9,149384,3080,4447,5152,5861,10474,12942,10084,9859,9949,12282,12892,12567,11484,8464,6732,5768,3999,1979,802,291,276,1450383,0
1492,2074,에덴골목시장,부산광역시 사하구 하단2동 500-29,35.11115,128.9627,2638010300,2638056200,부산광역시,사하구,하단제2동,0,0,1,55,0,0,41,1,56,1,7,52,0,3,3,884,112,2296402,25446,614,846,872,1151,2658,2411,1562,1627,1655,1856,2141,2037,2109,1437,1037,733,443,181,54,18,4,311757,8191,11778,11883,13502,19724,20104,16530,20447,21529,24494,26933,27949,29123,22119,15550,10685,6736,2965,1086,267,162,1282615,1
1017,1150,소사종합시장,경기도 부천시 소사본동78-12,37.47965,126.7939,4119011000,4119075000,경기도,부천시,소사본동,0,0,1,60,1,1,41,1,37,2,6,67,2,2,4,580,111,2367465,57246,1887,1899,2007,2396,3478,4452,4052,4177,3760,4183,4812,5495,5400,3576,2360,1527,1009,528,183,43,22,818383,24837,32387,33516,37060,54014,63394,54637,61397,60959,68192,72701,74895,68442,42172,27532,19106,12925,6875,2501,591,250,1327308,0
1310,1722,등마루시장,서울특별시 강서구 등촌동 637-10,37.55699,126.8593,1150010200,1150052000,서울특별시,강서구,등촌제1동,0,0,1,60,1,1,41,4,38,3,15,81,5,5,3,936,177,4824423,24145,740,578,524,818,1508,3492,3488,2522,1622,1641,1593,1444,1372,872,652,483,386,268,112,24,6,580185,17481,22079,21202,23492,34061,52930,49668,49394,45143,45745,43004,43192,44061,32279,23418,15497,9788,4990,2029,493,239,1357676,0
934,1049,원미부흥시장,경기도 부천시 원미동 116-5,37.49161,126.7902,4119010100,4119060300,경기도,부천시,심곡동,0,0,1,63,0,0,41,1,69,0,8,80,2,5,4,1140,179,2171671,64219,1368,1665,1753,2176,4197,5938,4677,4829,4524,5122,5741,5951,5770,3930,2709,1853,1141,589,204,48,34,818383,24837,32387,33516,37060,54014,63394,54637,61397,60959,68192,72701,74895,68442,42172,27532,19106,12925,6875,2501,591,250,1327308,0
986,1113,초읍시장,부산광역시 부산진구 초읍동 225,35.17744,129.0533,2623010700,2623055000,부산광역시,부산진구,초읍동,0,0,1,64,1,0,41,1,39,0,6,24,4,10,4,327,64,1553470,22434,574,733,737,842,1076,1242,1087,1370,1468,1672,1832,1864,2127,1965,1493,1184,725,315,91,25,12,359886,9349,11969,11722,13283,23393,29388,23443,24551,24430,27268,28695,29941,31558,24456,18126,13639,8928,3991,1236,288,232,1319027,0
1275,1645,동부종합상가,경상남도 진주시 상대동 193-1,35.18705,128.1162,4817011900,4817067300,경상남도,진주시,상대동,0,0,1,70,1,0,41,4,30,0,7,45,4,1,1,769,76,881724,19807,427,599,705,898,1375,1560,1063,1034,1219,1629,1837,1818,1725,1424,1023,750,451,202,52,15,1,348096,11575,16821,17309,17916,23331,21812,18811,22837,25276,29022,29982,27809,26563,19205,14459,11106,8113,4301,1420,334,94,1258146,1
1724,2528,구암현대시장,경상남도 창원시 마산회원구 구암동 18-1,35.24819,128.5915,4812710100,4812760000,경상남도,창원시 마산회원구,구암1동,0,0,1,74,1,0,41,0,40,0,8,16,7,2,4,225,51,704879,9082,143,292,311,349,454,503,393,512,552,662,865,923,1049,850,531,356,208,88,31,7,3,191289,5192,8214,8801,9449,11433,10920,9465,12354,14143,16085,17454,17073,16984,12977,8890,5896,3690,1641,485,98,45,1288860,0
1113,1335,종각지하쇼핑센터,서울특별시 종로구 종로2가 11-1,37.5702,126.9855,1111013800,1111061500,서울특별시,종로구,종로1.2.3.4가동,0,0,1,75,1,0,41,1,319,10,7,168,2,207,42,3978,1142,50546667,7256,86,102,97,112,324,556,477,465,424,538,572,767,781,618,440,394,235,134,60,30,44,149384,3080,4447,5152,5861,10474,12942,10084,9859,9949,12282,12892,12567,11484,8464,6732,5768,3999,1979,802,291,276,1450383,0
1493,2075,에덴시장,부산광역시 사하구 하단2동 487-6,35.11148,128.963,2638010300,2638056200,부산광역시,사하구,하단제2동,0,0,1,81,1,1,41,1,55,1,7,52,0,3,3,867,111,2296402,25446,614,846,872,1151,2658,2411,1562,1627,1655,1856,2141,2037,2109,1437,1037,733,443,181,54,18,4,311757,8191,11778,11883,13502,19724,20104,16530,20447,21529,24494,26933,27949,29123,22119,15550,10685,6736,2965,1086,267,162,1282615,1
509,541,엄정내창시장,충청북도 충주시 엄정면 미내리 159-15,37.0864,127.9159,4313042025,4313042000,충청북도,충주시,엄정면,0,0,1,90,1,0,41,1,3,0,3,1,0,0,0,20,5,102900,3256,33,51,85,83,94,94,71,95,95,163,236,348,465,396,229,292,231,140,39,10,6,210186,6209,8372,9139,9744,12300,12105,10499,12838,14109,16831,18700,18932,18556,13181,8940,8489,6541,3340,1042,249,70,1259422,0
1171,1417,익산구시장,전라북도 익산시 인화동1가 44-1,35.93233,126.9506,4514010900,4514056000,전라북도,익산시,인화동,0,0,1,91,1,1,41,2,31,0,5,22,6,4,2,352,75,407722,7093,149,167,178,241,394,526,413,364,358,486,535,599,728,575,511,386,281,148,45,7,2,282276,7536,11630,12853,15055,19528,16674,12688,15779,18675,23260,24685,24311,23435,17049,13837,10684,7891,4615,1646,339,106,1243771,0
1474,2054,연천시장,부산광역시 연제구 연산동 364-1,35.18978,129.0981,2647010200,2647072000,부산광역시,연제구,연산제8동,0,0,1,93,1,0,41,2,51,1,10,47,7,1,4,719,163,2009246,14470,571,706,576,551,768,846,814,1067,1142,1113,1189,1283,1251,1007,715,450,243,124,34,12,8,209157,6448,8299,7927,8540,12261,13870,12555,14639,15371,16536,17140,17001,18055,14454,10591,7606,4823,2108,687,156,90,1326536,1
13,13,포항큰동해시장,경상북도 포항시 남구 해도동 435-31,36.02619,129.3711,4711110300,4711154500,경상북도,포항시 남구,해도동,0,0,1,105,1,1,41,4,52,0,5,28,8,3,1,685,68,694384,17256,253,359,359,427,765,913,726,887,987,1211,1541,1840,2265,1866,1320,844,445,180,49,11,8,230422,6809,10659,10532,10710,13063,13130,11591,15388,16615,19010,20748,20633,20915,15686,10211,7026,4564,2188,713,174,57,1301991,1
1508,2119,덕천시장,부산광역시 북구 덕천동 411-5,35.21122,129.0134,2632010400,2632055000,부산광역시,북구,덕천제1동,0,0,1,112,1,1,41,2,43,4,11,47,5,4,4,850,111,2131461,12314,243,221,239,330,689,880,773,728,710,771,1038,1217,1416,1072,799,517,391,206,63,6,5,283952,8158,10836,10768,12533,18105,19480,15880,17637,18742,21743,25985,27966,26815,18650,12547,8761,5523,2683,835,201,104,1329122,1
1619,2341,신마산반월시장,경상남도 창원시 마산합포구 반월동 85-3,35.18966,128.5612,4812511600,4812556500,경상남도,창원시 마산합포구,반월중앙동,0,0,1,115,1,0,41,3,44,0,9,36,5,8,3,476,77,748182,14882,336,572,704,680,808,797,644,898,1076,1192,1269,1229,1342,1059,864,640,449,236,65,14,8,175716,5079,7560,6827,6937,9660,9262,8536,11949,12535,13116,14426,15100,16831,13197,9675,6894,4692,2365,832,174,69,1288860,0
91,91,삼익비치A 상가시장,부산광역시 수영구 남천동 148-9,35.14333,129.1157,2650010500,2650067000,부산광역시,수영구,남천제2동,0,0,1,118,1,1,41,1,40,2,2,33,2,13,5,679,198,2789744.44,12345,315,561,558,616,753,653,534,714,905,1061,1113,1073,1067,857,649,420,258,149,68,11,10,176894,4628,5700,5429,6423,10251,14098,11670,12207,12236,13251,13773,13945,15673,12872,10035,7010,4616,2141,738,137,61,1298597,0
746,818,월봉시장,울산광역시 동구 화정동 640-18,35.49499,129.4249,3117010200,3117053000,울산광역시,동구,화정동,0,0,1,118,1,1,41,1,55,0,6,52,2,4,1,722,114,1062163,19996,922,1277,996,917,1075,956,1103,1896,1697,1542,1602,1650,1688,1100,697,420,277,126,40,11,4,156806,6078,8811,8243,7368,8579,9146,9461,13581,13542,12448,12450,13252,13892,8817,5304,2973,1661,806,283,84,27,1246199,0
1322,1737,신원시장,서울특별시 관악구 신원동 1599-3,37.48206,126.9274,1162010200,1162065500,서울특별시,관악구,신원동,0,0,1,119,1,1,41,2,51,1,10,99,3,7,2,1406,232,4786825,18313,263,353,338,514,1533,2860,1931,1336,1108,1172,1229,1217,1233,1000,851,718,394,169,49,30,15,495060,9898,12474,12731,15869,39220,69915,48899,37882,33151,35333,34474,33578,33206,26037,21172,16004,9292,3849,1402,351,323,1314745,1
1470,2045,삼익비치A상가시장,부산광역시 수영구 남천동 148,35.14615,129.1153,2650010500,2650067000,부산광역시,수영구,남천제2동,0,0,1,120,1,1,41,0,48,2,3,43,2,16,7,731,221,2789744,12345,315,561,558,616,753,653,534,714,905,1061,1113,1073,1067,857,649,420,258,149,68,11,10,176894,4628,5700,5429,6423,10251,14098,11670,12207,12236,13251,13773,13945,15673,12872,10035,7010,4616,2141,738,137,61,1298597,1
650,715,동묘시장,서울특별시 종로구 숭인동 237-6,37.57184,127.0186,1111017500,1111071000,서울특별시,종로구,숭인제2동,0,0,1,120,0,0,41,4,162,10,16,113,6,24,18,1732,306,5002262,9691,135,134,138,212,747,1345,900,661,552,709,818,859,786,560,417,338,220,89,41,13,17,149384,3080,4447,5152,5861,10474,12942,10084,9859,9949,12282,12892,12567,11484,8464,6732,5768,3999,1979,802,291,276,1450383,0
922,1037,방신전통시장,서울특별시 강서구 방화동 567-23,37.57142,126.8123,1150010900,1150063000,서울특별시,강서구,방화제1동,0,0,1,123,0,1,41,4,40,4,14,65,6,2,3,672,118,3505197,44305,1665,2644,2177,2049,2275,3044,2835,3657,3972,3737,3154,3381,3229,2400,1760,1062,750,326,146,28,14,580185,17481,22079,21202,23492,34061,52930,49668,49394,45143,45745,43004,43192,44061,32279,23418,15497,9788,4990,2029,493,239,1357676,0
104,104,망미중앙시장,부산 수영구 망미동 600,35.17668,129.1067,2650010100,2650074000,부산광역시,수영구,망미제1동,0,0,1,124,1,1,41,2,70,1,9,41,9,12,1,529,90,1576187.1,27921,724,979,955,1041,1419,1721,1621,1812,1838,1923,2049,2341,2787,2320,1794,1173,830,410,148,28,8,176894,4628,5700,5429,6423,10251,14098,11670,12207,12236,13251,13773,13945,15673,12872,10035,7010,4616,2141,738,137,61,1298597,0
211,214,봉화상설시장,경상북도 봉화군 봉화읍 내성리 419-20,36.89035,128.7349,4792025031,4792025000,경상북도,봉화군,봉화읍,0,1,0,136,1,1,41,1,44,0,6,4,3,2,3,129,13,257841,10008,268,350,424,465,531,373,324,458,540,758,853,897,928,761,628,542,491,276,102,34,5,31494,625,760,870,997,1099,909,859,1085,1339,1892,2482,3287,3723,3103,2411,2322,2072,1126,397,106,30,1181237,1
1369,1815,횡성전통시장,강원도 횡성군 횡성읍 읍상리 277-3,37.48981,127.9866,4273025021,4273025000,강원도,횡성군,횡성읍,1,0,0,137,1,1,41,3,77,0,5,23,3,5,2,303,65,604410,20755,629,832,963,1038,1216,1059,892,1133,1347,1630,1857,1785,1944,1357,878,944,735,310,158,35,13,46472,928,1231,1479,2021,2076,1775,1505,1934,2206,2913,3886,4853,5964,4309,2846,2746,2216,1026,419,104,35,1260887,0
1589,2292,방이시장,서울특별시 송파구 방이동 137-8,37.51035,127.1175,1171011100,1171056200,서울특별시,송파구,방이2동,0,0,1,138,1,1,41,5,65,4,10,80,4,18,10,1381,321,8442907,26169,663,557,527,722,1656,3528,3322,2671,1912,1751,1846,1806,1812,1350,885,618,294,174,52,20,3,667960,21984,28760,29061,30007,40237,53882,53580,57010,54173,55126,52816,49750,48265,35919,24716,15724,9165,4967,1984,535,299,1492916,1
711,779,태평전통시장,대전광역시 중구 태평동 327-3,36.32595,127.3977,3014011400,3014068000,대전광역시,중구,태평1동,0,0,1,142,1,1,41,3,56,1,10,40,9,1,1,649,106,1082136,13607,466,729,807,829,872,651,633,924,1186,1296,1193,1013,839,683,585,432,288,137,35,9,0,235550,6031,9143,10236,11751,15329,15611,12045,14046,16989,19916,20471,19223,19058,14545,11644,8944,6146,3068,1026,243,85,1265216,1
1624,2346,부림지하시장,경상남도 창원시 마산합포구 부림동 112,35.2059,128.5729,4812511700,4812563000,경상남도,창원시 마산합포구,오동동,0,0,1,143,1,1,41,3,114,0,5,43,5,11,10,966,140,1225840,19688,422,662,569,582,910,1084,954,1372,1446,1578,1536,1730,2060,1614,1194,948,604,297,98,22,6,175716,5079,7560,6827,6937,9660,9262,8536,11949,12535,13116,14426,15100,16831,13197,9675,6894,4692,2365,832,174,69,1288860,0
344,358,구월시장,인천광역시 남동구 구월동 1266-5,37.45316,126.7201,2820010100,2820052200,인천광역시,남동구,구월4동,0,0,1,147,1,1,41,3,39,2,8,67,8,4,3,946,175,2085477,15092,280,386,460,606,991,1142,796,881,1013,1282,1472,1537,1402,924,733,552,359,190,66,9,11,525354,17083,24731,24764,25088,32878,38142,32620,39774,43125,45647,45448,44703,39883,25928,18113,12716,8365,4177,1637,391,141,1289652,1
